"id","sentiment"
"10170_1",0.44639036768
"10170_8",0.603860888601
"10171_1",0.491218468581
"10171_8",0.709040250759
"10172_1",0.528832280213
"10172_9",0.649534802727
"10173_1",0.499776108264
"10173_8",0.614110154734
"10174_1",0.468182496642
"10174_9",0.595900293547
"10175_2",0.53171799592
"10175_7",0.592168764615
"10176_1",0.546295835614
"10176_9",0.611174685308
"10177_10",0.611124931589
"10177_3",0.419971142843
"10178_1",0.497935220658
"10178_10",0.594457435693
"10179_1",0.378725309717
"10179_10",0.600427881984
"1017_1",0.531518981044
"1017_7",0.567043136474
"10180_1",0.477187919797
"10180_8",0.566346584407
"10181_10",0.617095377879
"10181_2",0.466391362754
"10182_10",0.637096372954
"10182_3",0.388477038659
"10183_1",0.35668441216
"10183_9",0.697646649087
"10184_1",0.393452410568
"10184_9",0.636549082044
"10185_1",0.575152992686
"10185_10",0.655405741579
"10186_1",0.50440320414
"10186_10",0.590576645604
"10187_1",0.479476590875
"10187_10",0.619384048958
"10188_1",0.572068262103
"10188_10",0.598238718344
"10189_1",0.508084979352
"10189_10",0.638141201055
"1018_4",0.578337230708
"1018_7",0.624458928305
"10190_1",0.511169709936
"10190_10",0.578536245584
"10191_1",0.517090402508
"10191_10",0.627046121698
"10192_1",0.522812080203
"10192_10",0.611274192746
"10193_1",0.527488929798
"10193_7",0.810786606299
"10194_1",0.557490422409
"10194_7",0.50111945868
"10195_1",0.359172098114
"10195_10",0.605303746455
"10196_1",0.495945071894
"10196_8",0.627245136574
"10197_2",0.432807602368
"10197_8",0.682820040798
"10198_2",0.540623911637
"10198_8",0.580227872033
"10199_1",0.447733718095
"10199_10",0.701626946614
"1019_10",0.606199313399
"1019_3",0.521667744664
"101_3",0.518184984328
"101_9",0.590576645604
"10200_1",0.516443604159
"10200_7",0.552117020747
"10201_1",0.633862381213
"10201_7",0.587690929897
"10202_4",0.563510622419
"10202_9",0.66192347878
"10203_10",0.660381113488
"10203_2",0.524006169461
"10204_10",0.704413154883
"10204_2",0.570376635654
"10205_1",0.561321458779
"10205_10",0.663416090353
"10206_4",0.596099308423
"10206_8",0.668242201105
"10207_10",0.60833872332
"10207_3",0.55087317777
"10208_1",0.527190407483
"10208_10",0.650828399423
"10209_1",0.539628837256
"10209_7",0.581123438977
"1020_2",0.564505696801
"1020_7",0.538384994278
"10210_3",0.572068262103
"10210_7",0.634111149808
"10211_4",0.53117070501
"10211_8",0.669336782925
"10212_4",0.484551470222
"10212_7",0.548086969501
"10213_4",0.596397830738
"10213_7",0.550524901736
"10214_10",0.597044629086
"10214_2",0.557092392656
"10215_10",0.60614955968
"10215_4",0.519030797552
"10216_1",0.546693865366
"10216_10",0.604557440669
"10217_4",0.452161799094
"10217_7",0.6082889696
"10218_4",0.572416538136
"10218_7",0.597293397681
"10219_4",0.57823772327
"10219_9",0.571520971193
"1021_2",0.535698293447
"1021_7",0.624210159709
"10220_10",0.671874222598
"10220_3",0.47813324046
"10221_2",0.521020946316
"10221_8",0.620976167969
"10222_1",0.555749042241
"10222_8",0.590924921638
"10223_10",0.637494402707
"10223_2",0.527090900045
"10224_2",0.39987064033
"10224_9",0.576297328225
"10225_1",0.531767749639
"10225_10",0.599830837355
"10226_10",0.598188964625
"10226_3",0.55087317777
"10227_3",0.534951987661
"10227_7",0.569083038957
"10228_1",0.477138166078
"10228_10",0.559231802577
"10229_10",0.661326434151
"10229_2",0.539877605851
"1022_10",0.623762376238
"1022_3",0.557341161252
"10230_2",0.538982038907
"10230_7",0.628488979551
"10231_4",0.561619981094
"10231_9",0.681426936664
"10232_1",0.522364296731
"10232_10",0.827503855913
"10233_3",0.575949052192
"10233_7",0.567540673665
"10234_3",0.503557390915
"10234_9",0.73958903428
"10235_10",0.605154485298
"10235_3",0.561172197622
"10236_10",0.626150554754
"10236_4",0.542166276929
"10237_10",0.628090949798
"10237_3",0.544255933131
"10238_2",0.650579630827
"10238_7",0.669386536644
"10239_1",0.524105676899
"10239_9",0.594059405941
"1023_10",0.666550574655
"1023_3",0.564406189363
"10240_1",0.420617941191
"10240_10",0.642967311807
"10241_1",0.46992387681
"10241_10",0.649932832479
"10242_2",0.472013533012
"10242_8",0.652719040748
"10243_2",0.369222349371
"10243_9",0.688093935022
"10244_2",0.534305189313
"10244_7",0.722921538385
"10245_4",0.555848549679
"10245_9",0.618538235733
"10246_2",0.479824866909
"10246_9",0.693318075526
"10247_1",0.560077615802
"10247_10",0.621473705159
"10248_1",0.565401263744
"10248_9",0.626250062192
"10249_1",0.430966714762
"10249_8",0.629036270461
"1024_4",0.456938156127
"1024_9",0.648639235783
"10250_10",0.609831334892
"10250_4",0.551669237275
"10251_10",0.621672720036
"10251_3",0.567490919946
"10252_1",0.483009104931
"10252_10",0.616249564655
"10253_3",0.482262799144
"10253_7",0.640131349818
"10254_1",0.521916513259
"10254_8",0.668391462262
"10255_1",0.618239713419
"10255_10",0.655704263894
"10256_10",0.617443653913
"10256_4",0.519478581024
"10257_10",0.773670331857
"10257_3",0.51529926862
"10258_1",0.528185481865
"10258_8",0.643663863874
"10259_10",0.552465296781
"10259_3",0.49509925867
"1025_10",0.661674710185
"1025_3",0.521120453754
"10260_1",0.574356933181
"10260_10",0.62525498781
"10261_1",0.488282999154
"10261_8",0.588287974526
"10262_4",0.444400218916
"10262_7",0.633563858898
"10263_3",0.548236230658
"10263_7",0.664958455645
"10264_2",0.538384994278
"10264_8",0.611672222499
"10265_3",0.51529926862
"10265_9",0.615602766307
"10266_1",0.47539678591
"10266_7",0.648738743221
"10267_4",0.558385989353
"10267_7",0.574257425743
"10268_3",0.459475595801
"10268_7",0.610328872083
"10269_4",0.543111597592
"10269_8",0.612368774566
"1026_10",0.619135280362
"1026_2",0.523707647147
"10270_1",0.50161699587
"10270_10",0.654758943231
"10271_1",0.590626399323
"10271_8",0.680829892034
"10272_1",0.458381013981
"10272_7",0.679138265585
"10273_1",0.596497338176
"10273_10",0.593860391064
"10274_2",0.48086969501
"10274_8",0.543410119906
"10275_3",0.537937210807
"10275_9",0.607094880342
"10276_1",0.451415493308
"10276_8",0.573361858799
"10277_10",0.611970744813
"10277_2",0.522513557888
"10278_4",0.510622419026
"10278_7",0.611373700184
"10279_4",0.558186974476
"10279_9",0.636001791134
"1027_4",0.584158415842
"1027_9",0.586496840639
"10280_4",0.503059853724
"10280_8",0.579630827404
"10281_4",0.528036220707
"10281_9",0.626250062192
"10282_10",0.625852032439
"10282_2",0.53664361411
"10283_1",0.569282053834
"10283_10",0.613363848948
"10284_1",0.398378028758
"10284_9",0.568585501766
"10285_1",0.583213095179
"10285_9",0.648937758097
"10286_10",0.574506194338
"10286_3",0.551470222399
"10287_1",0.523757400866
"10287_10",0.585949549729
"10288_1",0.591870242301
"10288_8",0.605701776208
"10289_1",0.572317030698
"10289_9",0.648937758097
"1028_10",0.623563361361
"1028_4",0.590477138166
"10290_1",0.411712025474
"10290_10",0.688243196179
"10291_3",0.425891835415
"10291_9",0.802626996368
"10292_10",0.637643663864
"10292_2",0.38733270312
"10293_1",0.530324891786
"10293_9",0.634708194438
"10294_2",0.476242599134
"10294_9",0.608736753072
"10295_1",0.557390914971
"10295_10",0.670630379621
"10296_1",0.549878103388
"10296_8",0.642818050649
"10297_1",0.414348972586
"10297_10",0.676551072193
"10298_1",0.509080053734
"10298_9",0.613363848948
"10299_1",0.454748992487
"10299_10",0.651574705209
"1029_10",0.624011144833
"1029_2",0.489576595851
"102_4",0.558385989353
"102_8",0.57823772327
"10300_1",0.514005671924
"10300_10",0.608587491915
"10301_10",0.597989949749
"10301_2",0.562515548037
"10302_3",0.561371212498
"10302_7",0.615702273745
"10303_3",0.501268719837
"10303_9",0.655953032489
"10304_2",0.545698790985
"10304_7",0.636250559729
"10305_1",0.641524453953
"10305_10",0.680183093686
"10306_1",0.424100701527
"10306_8",0.60505497786
"10307_2",0.641822976267
"10307_7",0.593810637345
"10308_1",0.4639036768
"10308_10",0.623215085328
"10309_2",0.541469724862
"10309_8",0.609881088611
"1030_2",0.539877605851
"1030_9",0.613363848948
"10310_1",0.40479625852
"10310_8",0.601820986119
"10311_1",0.603761381163
"10311_10",0.603015075377
"10312_1",0.581969252202
"10312_9",0.594457435693
"10313_1",0.561221951341
"10313_10",0.633613612618
"10314_1",0.484800238818
"10314_9",0.613463356386
"10315_1",0.601124434051
"10315_10",0.694959948256
"10316_1",0.578536245584
"10316_10",0.6137618787
"10317_1",0.531369719887
"10317_10",0.608089954724
"10318_1",0.50330862232
"10318_8",0.61490621424
"10319_1",0.298522314543
"10319_8",0.528583511617
"1031_1",0.473406637146
"1031_10",0.646698840738
"10320_1",0.491168714861
"10320_10",0.699487536693
"10321_1",0.487685954525
"10321_10",0.631374695258
"10322_1",0.357928255137
"10322_9",0.584158415842
"10323_10",0.586397333201
"10323_2",0.599631822479
"10324_1",0.353549927857
"10324_8",0.602766306781
"10325_2",0.526095825663
"10325_9",0.588437235683
"10326_1",0.526941638888
"10326_10",0.615353997711
"10327_1",0.414597741181
"10327_7",0.595800786109
"10328_1",0.548285984377
"10328_10",0.643564356436
"10329_1",0.474998756157
"10329_10",0.625901786159
"1032_1",0.576446589383
"1032_10",0.664411164735
"10330_2",0.489725857008
"10330_9",0.587442161302
"10331_1",0.386984427086
"10331_9",0.630827404348
"10332_1",0.551918005871
"10332_10",0.627394397731
"10333_1",0.507040151251
"10333_10",0.608736753072
"10334_1",0.492412557839
"10334_7",0.653564853973
"10335_1",0.581819991044
"10335_7",0.630678143191
"10336_1",0.50549778596
"10336_7",0.596547091895
"10337_1",0.499179063635
"10337_10",0.695805761481
"10338_3",0.539429822379
"10338_9",0.593313100154
"10339_4",0.563013085228
"10339_8",0.642917558087
"1033_2",0.517239663665
"1033_9",0.602020000995
"10340_1",0.630976665506
"10340_7",0.570923926564
"10341_2",0.536593860391
"10341_7",0.608935767949
"10342_1",0.47539678591
"10342_9",0.60993084233
"10343_1",0.485894820638
"10343_9",0.606497835713
"10344_4",0.549082043883
"10344_9",0.646201303547
"10345_3",0.528583511617
"10345_7",0.623812129957
"10346_4",0.502114533061
"10346_9",0.618388974576
"10347_1",0.500970197522
"10347_10",0.6247076969
"10348_1",0.518732275238
"10348_10",0.595651524951
"10349_2",0.496243594209
"10349_8",0.659236777949
"1034_10",0.647246131648
"1034_2",0.522662819046
"10350_1",0.543808149659
"10350_9",0.623961391114
"10351_3",0.406189362655
"10351_8",0.602965321658
"10352_1",0.523309617394
"10352_10",0.612368774566
"10353_10",0.577391910045
"10353_2",0.450171650331
"10354_4",0.553758893477
"10354_7",0.573063336484
"10355_10",0.546743619086
"10355_4",0.572366784417
"10356_1",0.550126871984
"10356_7",0.570376635654
"10357_2",0.46718742226
"10357_7",0.378078511369
"10358_3",0.538534255436
"10358_7",0.617791929947
"10359_1",0.42832976765
"10359_8",0.615503258869
"1035_3",0.513458381014
"1035_9",0.618886511767
"10360_1",0.52241405045
"10360_9",0.61047813324
"10361_1",0.468680033833
"10361_9",0.637146126673
"10362_4",0.467436190855
"10362_7",0.639086521717
"10363_3",0.5142046868
"10363_7",0.592019503458
"10364_10",0.621921488631
"10364_2",0.560326384397
"10365_1",0.436240608986
"10365_7",0.562167272004
"10366_3",0.548037215782
"10366_8",0.541370217424
"10367_3",0.586397333201
"10367_8",0.656152047366
"10368_3",0.514901238868
"10368_8",0.647544653963
"10369_4",0.583461863774
"10369_9",0.680033832529
"1036_10",0.609682073735
"1036_3",0.538633762874
"10370_10",0.598935270411
"10370_3",0.508831285139
"10371_4",0.569132792676
"10371_8",0.629235285338
"10372_10",0.727797402856
"10372_4",0.553908154635
"10373_10",0.633663366337
"10373_2",0.531319966167
"10374_10",0.619433802677
"10374_3",0.545051992636
"10375_3",0.541419971143
"10375_8",0.652470272153
"10376_10",0.568038210856
"10376_3",0.528533757898
"10377_2",0.56948106871
"10377_8",0.609781581173
"10378_4",0.483506642121
"10378_8",0.572366784417
"10379_3",0.522115528136
"10379_9",0.611373700184
"1037_1",0.517836708294
"1037_10",0.642519528335
"10380_1",0.473356883427
"10380_7",0.671824468879
"10381_2",0.41026916762
"10381_8",0.607492910095
"10382_10",0.61107517787
"10382_3",0.520473655406
"10383_1",0.471665256978
"10383_8",0.61326434151
"10384_1",0.475496293348
"10384_7",0.600228867108
"10385_1",0.525648042191
"10385_10",0.580725409224
"10386_1",0.240260709488
"10386_7",0.581173192696
"10387_1",0.536195830638
"10387_9",0.589332802627
"10388_10",0.618737250609
"10388_4",0.531220458729
"10389_1",0.43216080402
"10389_7",0.632021493607
"1038_1",0.568535748047
"1038_10",0.585203243942
"10390_1",0.505895815712
"10390_7",0.64167371511
"10391_4",0.450917956117
"10391_9",0.543509627345
"10392_2",0.354395741082
"10392_8",0.619881586149
"10393_1",0.545748544704
"10393_9",0.59410915966
"10394_1",0.55360963232
"10394_9",0.622369272103
"10395_10",0.52624508682
"10395_2",0.489775610727
"10396_4",0.6082889696
"10396_8",0.577740186079
"10397_1",0.515448529778
"10397_10",0.733469326832
"10398_1",0.552913080253
"10398_10",0.669287029205
"10399_10",0.579431812528
"10399_2",0.519826857058
"1039_1",0.53828548684
"1039_10",0.603860888601
"103_10",0.590327877009
"103_3",0.49455196776
"10400_4",0.580625901786
"10400_9",0.611323946465
"10401_1",0.532762824021
"10401_7",0.610826409274
"10402_3",0.608637245634
"10402_8",0.646101796109
"10403_10",0.606547589432
"10403_4",0.50111945868
"10404_4",0.585402258819
"10404_9",0.610179610926
"10405_4",0.547241156276
"10405_7",0.635205731628
"10406_1",0.494800736355
"10406_8",0.626648091945
"10407_10",0.642370267177
"10407_2",0.549131797602
"10408_10",0.648489974626
"10408_2",0.565252002587
"10409_10",0.577640678641
"10409_2",0.617493407632
"1040_4",0.468232250361
"1040_9",0.61595104234
"10410_1",0.527439176078
"10410_10",0.595004726603
"10411_10",0.636051544853
"10411_3",0.485198268571
"10412_2",0.516642619036
"10412_8",0.666401313498
"10413_3",0.501368227275
"10413_8",0.667844171352
"10414_1",0.533061346336
"10414_10",0.658142196129
"10415_3",0.592168764615
"10415_7",0.582417035673
"10416_4",0.523409124832
"10416_9",0.626648091945
"10417_2",0.449922881735
"10417_7",0.607691924971
"10418_1",0.449873128016
"10418_8",0.647793422558
"10419_4",0.617941191104
"10419_8",0.625752525001
"1041_10",0.600328374546
"1041_2",0.482810090054
"10420_3",0.534205681875
"10420_9",0.654460420916
"10421_4",0.523956415742
"10421_8",0.590377630728
"10422_3",0.445892830489
"10422_9",0.727100850789
"10423_1",0.59410915966
"10423_9",0.675356982934
"10424_1",0.545698790985
"10424_7",0.58316334146
"10425_1",0.542265784367
"10425_10",0.540275635604
"10426_4",0.540026867008
"10426_8",0.575750037315
"10427_1",0.54540026867
"10427_10",0.620080601025
"10428_1",0.55744066869
"10428_10",0.648141698592
"10429_1",0.492760833872
"10429_9",0.615851534902
"1042_3",0.545201253794
"1042_7",0.581770237325
"10430_1",0.511517985969
"10430_10",0.611174685308
"10431_10",0.61047813324
"10431_2",0.516145081845
"10432_10",0.623961391114
"10432_4",0.569083038957
"10433_2",0.523011095079
"10433_8",0.666998358127
"10434_1",0.483506642121
"10434_8",0.701527439176
"10435_1",0.491168714861
"10435_7",0.585949549729
"10436_1",0.551370714961
"10436_8",0.641225931638
"10437_1",0.563162346385
"10437_9",0.684859943281
"10438_3",0.541419971143
"10438_9",0.655754017613
"10439_3",0.602617045624
"10439_8",0.636947111797
"1043_4",0.494104184288
"1043_9",0.645753520076
"10440_1",0.492263296681
"10440_7",0.575202746405
"10441_4",0.605801283646
"10441_9",0.659037763073
"10442_2",0.595104234041
"10442_8",0.645753520076
"10443_3",0.547390417434
"10443_7",0.634160903528
"10444_1",0.451415493308
"10444_9",0.763023035972
"10445_1",0.459177073486
"10445_10",0.601422956366
"10446_10",0.644111647346
"10446_2",0.532713070302
"10447_2",0.398129260162
"10447_7",0.571819493507
"10448_1",0.361809045226
"10448_7",0.572864321608
"10449_10",0.627195382855
"10449_2",0.471715010697
"1044_3",0.471217473506
"1044_8",0.591472212548
"10450_1",0.521667744664
"10450_7",0.758793969849
"10451_1",0.491218468581
"10451_7",0.667893925071
"10452_1",0.542017015772
"10452_8",0.768346683915
"10453_1",0.536842628987
"10453_10",0.860042788198
"10454_1",0.498432757849
"10454_8",0.580078610876
"10455_1",0.539678590975
"10455_9",0.655505249017
"10456_1",0.513856410767
"10456_10",0.641524453953
"10457_1",0.492860341311
"10457_8",0.640131349818
"10458_1",0.534752972785
"10458_7",0.590377630728
"10459_1",0.523906662023
"10459_10",0.612617543161
"1045_3",0.597442658839
"1045_9",0.749788546694
"10460_1",0.47047116772
"10460_10",0.615005721678
"10461_1",0.468530772675
"10461_10",0.677347131698
"10462_10",0.634757948157
"10462_3",0.529429324842
"10463_10",0.625702771282
"10463_2",0.511418478531
"10464_10",0.604308672073
"10464_2",0.516543111598
"10465_10",0.599084531569
"10465_3",0.501467734713
"10466_3",0.448131747848
"10466_8",0.577242648888
"10467_3",0.53773819593
"10467_9",0.592815562963
"10468_10",0.824568386487
"10468_2",0.532215533111
"10469_10",0.63236976964
"10469_3",0.467883974327
"1046_1",0.538136225683
"1046_9",0.625155480372
"10470_1",0.159759192
"10470_10",0.585452012538
"10471_10",0.630628389472
"10471_4",0.487138663615
"10472_10",0.721229911936
"10472_3",0.55853525051
"10473_10",0.637394895268
"10473_4",0.519976118215
"10474_10",0.589830339818
"10474_3",0.523210109956
"10475_10",0.574058410866
"10475_2",0.542912582716
"10476_10",0.708144683815
"10476_2",0.583859893527
"10477_1",0.596099308423
"10477_9",0.72098114334
"10478_1",0.467137668541
"10478_10",0.638439723369
"10479_10",0.851335887358
"10479_4",0.527389422359
"1047_4",0.573610627394
"1047_8",0.61157271506
"10480_4",0.555599781084
"10480_8",0.572466291855
"10481_3",0.565749539778
"10481_9",0.665555500274
"10482_10",0.607443156376
"10482_4",0.484800238818
"10483_1",0.526842131449
"10483_8",0.640628887009
"10484_10",0.661027911836
"10484_2",0.446589382556
