Source,Target,Weight
76.000000,59.000000,0.287549
77.000000,59.000000,0.375526
95.000000,60.000000,0.528614
107.000000,60.000000,0.782451
94.000000,61.000000,0.697547
79.000000,62.000000,0.310003
88.000000,63.000000,0.624610
74.000000,64.000000,0.348545
79.000000,64.000000,0.211261
92.000000,64.000000,0.236318
97.000000,65.000000,0.360702
76.000000,66.000000,0.259270
87.000000,66.000000,0.214691
85.000000,67.000000,0.241527
83.000000,68.000000,0.285800
88.000000,69.000000,0.373197
120.000000,69.000000,0.372235
80.000000,70.000000,0.368478
81.000000,70.000000,0.265387
90.000000,70.000000,0.294345
139.000000,71.000000,0.474482
98.000000,72.000000,0.310003
147.000000,73.000000,0.527819
64.000000,74.000000,0.348545
98.000000,75.000000,0.241527
59.000000,76.000000,0.287549
66.000000,76.000000,0.259270
59.000000,77.000000,0.375526
87.000000,78.000000,0.387768
62.000000,79.000000,0.310003
64.000000,79.000000,0.211261
70.000000,80.000000,0.368478
54.000000,81.000000,0.366496
70.000000,81.000000,0.265387
82.000000,81.000000,0.142900
81.000000,82.000000,0.142900
68.000000,83.000000,0.285800
93.000000,83.000000,0.236318
134.000000,84.000000,0.448445
135.000000,84.000000,0.465071
67.000000,85.000000,0.241527
57.000000,86.000000,0.443539
53.000000,87.000000,0.266779
66.000000,87.000000,0.214691
78.000000,87.000000,0.387768
63.000000,88.000000,0.624610
69.000000,88.000000,0.373197
96.000000,89.000000,0.187094
70.000000,90.000000,0.294345
95.000000,91.000000,0.311879
64.000000,92.000000,0.236318
83.000000,93.000000,0.236318
58.000000,94.000000,0.259270
61.000000,94.000000,0.697547
60.000000,95.000000,0.528614
91.000000,95.000000,0.311879
100.000000,95.000000,0.265387
89.000000,96.000000,0.187094
65.000000,97.000000,0.360702
100.000000,97.000000,0.236318
72.000000,98.000000,0.310003
75.000000,98.000000,0.241527
58.000000,99.000000,0.396314
56.000000,100.000000,0.226591
95.000000,100.000000,0.265387
97.000000,100.000000,0.236318
137.000000,101.000000,0.348127
114.000000,102.000000,0.495533
122.000000,102.000000,0.375526
113.000000,103.000000,0.427314
117.000000,104.000000,0.337907
113.000000,105.000000,0.421125
123.000000,106.000000,0.495533
136.000000,106.000000,0.404541
60.000000,107.000000,0.782451
130.000000,108.000000,0.465071
131.000000,108.000000,0.311879
112.000000,109.000000,0.662751
118.000000,110.000000,0.919549
116.000000,111.000000,0.426993
109.000000,112.000000,0.662751
124.000000,112.000000,0.288338
103.000000,113.000000,0.427314
105.000000,113.000000,0.421125
140.000000,113.000000,0.265387
146.000000,113.000000,0.335128
102.000000,114.000000,0.495533
122.000000,115.000000,0.588689
111.000000,116.000000,0.426993
104.000000,117.000000,0.337907
138.000000,117.000000,0.259270
148.000000,117.000000,0.312613
110.000000,118.000000,0.919549
132.000000,118.000000,0.395047
123.000000,119.000000,0.615052
69.000000,120.000000,0.372235
144.000000,121.000000,0.165589
102.000000,122.000000,0.375526
115.000000,122.000000,0.588689
106.000000,123.000000,0.495533
119.000000,123.000000,0.615052
112.000000,124.000000,0.288338
127.000000,124.000000,0.265387
147.000000,124.000000,0.480593
144.000000,125.000000,0.385879
130.000000,126.000000,0.540584
124.000000,127.000000,0.265387
139.000000,128.000000,0.133389
133.000000,129.000000,0.131193
108.000000,130.000000,0.465071
126.000000,130.000000,0.540584
108.000000,131.000000,0.311879
118.000000,132.000000,0.395047
129.000000,133.000000,0.131193
55.000000,134.000000,0.372235
84.000000,134.000000,0.448445
84.000000,135.000000,0.465071
106.000000,136.000000,0.404541
101.000000,137.000000,0.348127
149.000000,137.000000,0.211261
117.000000,138.000000,0.259270
71.000000,139.000000,0.474482
128.000000,139.000000,0.133389
150.000000,139.000000,0.208481
113.000000,140.000000,0.265387
142.000000,140.000000,0.312613
144.000000,141.000000,0.336620
140.000000,142.000000,0.312613
121.000000,144.000000,0.165589
125.000000,144.000000,0.385879
141.000000,144.000000,0.336620
145.000000,144.000000,0.385879
144.000000,145.000000,0.385879
113.000000,146.000000,0.335128
73.000000,147.000000,0.527819
124.000000,147.000000,0.480593
117.000000,148.000000,0.312613
137.000000,149.000000,0.211261
139.000000,150.000000,0.208481
