Source,Target,Weight
42.000000,45.000000,0.264743
50.000000,45.000000,0.610756
51.000000,45.000000,0.681053
56.000000,45.000000,0.574147
64.000000,45.000000,0.705666
67.000000,45.000000,0.824272
93.000000,45.000000,0.639466
105.000000,45.000000,0.537339
108.000000,45.000000,1.148480
115.000000,45.000000,1.366414
126.000000,45.000000,0.835991
127.000000,45.000000,0.426932
130.000000,45.000000,1.646689
135.000000,45.000000,0.958899
137.000000,45.000000,0.881810
141.000000,45.000000,0.421395
11.000000,46.000000,0.287074
19.000000,46.000000,0.297690
22.000000,46.000000,0.179113
33.000000,46.000000,0.551158
65.000000,46.000000,0.504620
66.000000,46.000000,0.503915
70.000000,46.000000,0.627806
80.000000,46.000000,0.295878
84.000000,46.000000,0.494406
88.000000,46.000000,0.264743
96.000000,46.000000,1.663493
117.000000,46.000000,0.264235
123.000000,46.000000,0.533996
134.000000,46.000000,0.362523
18.000000,47.000000,0.739709
21.000000,47.000000,0.746099
30.000000,47.000000,0.970157
49.000000,47.000000,0.780359
59.000000,47.000000,0.772835
77.000000,47.000000,0.958550
81.000000,47.000000,0.448765
89.000000,47.000000,0.462654
92.000000,47.000000,0.502020
97.000000,47.000000,0.734308
99.000000,47.000000,0.930834
120.000000,47.000000,0.566028
124.000000,47.000000,1.383051
150.000000,47.000000,0.562524
8.000000,48.000000,0.837030
10.000000,48.000000,0.686800
50.000000,48.000000,0.534461
54.000000,48.000000,0.615076
60.000000,48.000000,0.536951
71.000000,48.000000,0.258697
94.000000,48.000000,0.529628
98.000000,48.000000,0.564208
101.000000,48.000000,0.503915
109.000000,48.000000,0.484372
131.000000,48.000000,0.724884
138.000000,48.000000,0.335947
140.000000,48.000000,0.362523
143.000000,48.000000,0.668161
4.000000,49.000000,0.752923
13.000000,49.000000,0.520638
18.000000,49.000000,0.353953
21.000000,49.000000,0.320829
25.000000,49.000000,0.374044
47.000000,49.000000,0.780359
72.000000,49.000000,0.531202
81.000000,49.000000,0.594547
89.000000,49.000000,0.448840
92.000000,49.000000,0.594547
97.000000,49.000000,0.264108
99.000000,49.000000,0.541883
114.000000,49.000000,0.544796
136.000000,49.000000,0.503915
142.000000,49.000000,0.479386
150.000000,49.000000,0.358226
5.000000,50.000000,0.477765
10.000000,50.000000,0.725538
28.000000,50.000000,0.529628
42.000000,50.000000,0.663866
45.000000,50.000000,0.610756
48.000000,50.000000,0.534461
60.000000,50.000000,0.699831
71.000000,50.000000,0.568612
93.000000,50.000000,0.654184
94.000000,50.000000,0.428705
98.000000,50.000000,0.627353
101.000000,50.000000,0.623017
105.000000,50.000000,0.393797
109.000000,50.000000,0.540315
126.000000,50.000000,0.765278
131.000000,50.000000,0.678330
137.000000,50.000000,1.063542
138.000000,50.000000,0.388072
2.000000,51.000000,0.819840
5.000000,51.000000,0.586746
16.000000,51.000000,0.708005
20.000000,51.000000,0.132118
38.000000,51.000000,0.945651
45.000000,51.000000,0.681053
105.000000,51.000000,0.711522
121.000000,51.000000,0.735066
128.000000,51.000000,0.588392
141.000000,51.000000,0.486288
144.000000,51.000000,0.487724
149.000000,51.000000,0.821879
16.000000,52.000000,0.471224
24.000000,52.000000,0.545767
38.000000,52.000000,1.008396
40.000000,52.000000,0.695225
85.000000,52.000000,0.406480
90.000000,52.000000,0.515980
98.000000,52.000000,0.641558
101.000000,52.000000,0.370973
104.000000,52.000000,0.448765
119.000000,52.000000,0.603545
121.000000,52.000000,0.447441
128.000000,52.000000,0.537130
131.000000,52.000000,0.576950
140.000000,52.000000,0.582477
143.000000,52.000000,0.422956
144.000000,52.000000,0.599053
12.000000,53.000000,0.918533
15.000000,53.000000,1.143239
31.000000,53.000000,0.370973
39.000000,53.000000,0.374044
40.000000,53.000000,0.732079
76.000000,53.000000,1.140493
87.000000,53.000000,0.757627
95.000000,53.000000,1.155988
119.000000,53.000000,1.118822
146.000000,53.000000,1.162683
147.000000,53.000000,0.958085
8.000000,54.000000,0.775996
24.000000,54.000000,0.295878
36.000000,54.000000,0.355801
48.000000,54.000000,0.615076
60.000000,54.000000,0.601205
61.000000,54.000000,0.645680
68.000000,54.000000,0.554764
78.000000,54.000000,0.553684
82.000000,54.000000,0.961444
85.000000,54.000000,0.535644
90.000000,54.000000,0.531202
103.000000,54.000000,0.748088
110.000000,54.000000,0.583585
122.000000,54.000000,0.621514
129.000000,54.000000,0.595379
139.000000,54.000000,0.679875
140.000000,54.000000,0.479449
143.000000,54.000000,0.235504
15.000000,55.000000,0.362523
17.000000,55.000000,0.931194
23.000000,55.000000,0.545720
29.000000,55.000000,0.948879
32.000000,55.000000,0.774796
34.000000,55.000000,0.533996
39.000000,55.000000,1.036735
41.000000,55.000000,0.788665
74.000000,55.000000,0.367441
76.000000,55.000000,0.406480
79.000000,55.000000,0.554520
83.000000,55.000000,1.379160
87.000000,55.000000,1.051225
95.000000,55.000000,0.295992
111.000000,55.000000,0.264743
116.000000,55.000000,0.404345
133.000000,55.000000,0.311509
147.000000,55.000000,0.544796
2.000000,56.000000,0.335947
3.000000,56.000000,0.519095
35.000000,56.000000,0.165181
42.000000,56.000000,0.464607
43.000000,56.000000,1.073901
45.000000,56.000000,0.574147
57.000000,56.000000,0.902694
58.000000,56.000000,0.386527
62.000000,56.000000,0.589871
64.000000,56.000000,0.386527
67.000000,56.000000,0.820709
100.000000,56.000000,0.700673
107.000000,56.000000,1.813131
113.000000,56.000000,1.971984
125.000000,56.000000,0.787900
127.000000,56.000000,0.640819
141.000000,56.000000,0.601205
2.000000,57.000000,0.930834
28.000000,57.000000,0.984239
35.000000,57.000000,0.976916
56.000000,57.000000,0.902694
58.000000,57.000000,0.718512
62.000000,57.000000,0.520443
64.000000,57.000000,0.718512
93.000000,57.000000,0.725538
100.000000,57.000000,0.500670
103.000000,57.000000,0.943998
125.000000,57.000000,0.211518
2.000000,58.000000,0.479386
3.000000,58.000000,0.671895
35.000000,58.000000,0.424998
42.000000,58.000000,0.758590
43.000000,58.000000,0.941792
56.000000,58.000000,0.386527
57.000000,58.000000,0.718512
62.000000,58.000000,0.551715
64.000000,58.000000,0.528471
93.000000,58.000000,0.813085
100.000000,58.000000,0.512351
107.000000,58.000000,1.801010
113.000000,58.000000,2.001271
125.000000,58.000000,0.554021
27.000000,59.000000,0.386527
47.000000,59.000000,0.772835
72.000000,59.000000,0.487018
86.000000,59.000000,0.546789
89.000000,59.000000,0.486288
99.000000,59.000000,0.379863
112.000000,59.000000,0.432550
132.000000,59.000000,0.443389
136.000000,59.000000,0.618962
142.000000,59.000000,0.504620
148.000000,59.000000,0.342867
150.000000,59.000000,0.529485
8.000000,60.000000,0.311509
10.000000,60.000000,0.746099
28.000000,60.000000,0.725158
48.000000,60.000000,0.536951
50.000000,60.000000,0.699831
54.000000,60.000000,0.601205
68.000000,60.000000,0.740647
71.000000,60.000000,0.452277
82.000000,60.000000,0.678725
94.000000,60.000000,0.684537
103.000000,60.000000,0.742453
138.000000,60.000000,0.443389
6.000000,61.000000,0.709056
24.000000,61.000000,0.581331
26.000000,61.000000,0.709056
28.000000,61.000000,0.684537
36.000000,61.000000,0.642985
37.000000,61.000000,0.650621
54.000000,61.000000,0.645680
63.000000,61.000000,0.797923
68.000000,61.000000,0.266766
78.000000,61.000000,0.207624
82.000000,61.000000,1.017416
103.000000,61.000000,0.487516
121.000000,61.000000,0.607709
122.000000,61.000000,0.634554
128.000000,61.000000,0.604512
143.000000,61.000000,0.663866
149.000000,61.000000,0.923147
2.000000,62.000000,0.479449
3.000000,62.000000,0.656213
5.000000,62.000000,0.619740
35.000000,62.000000,0.645208
56.000000,62.000000,0.589871
57.000000,62.000000,0.520443
58.000000,62.000000,0.551715
64.000000,62.000000,0.551715
93.000000,62.000000,0.429396
100.000000,62.000000,0.540195
125.000000,62.000000,0.519378
141.000000,62.000000,0.566028
7.000000,63.000000,0.640819
24.000000,63.000000,0.760820
32.000000,63.000000,0.812752
36.000000,63.000000,0.627806
37.000000,63.000000,0.868739
44.000000,63.000000,0.661027
61.000000,63.000000,0.797923
79.000000,63.000000,0.792141
91.000000,63.000000,0.679178
122.000000,63.000000,0.241879
129.000000,63.000000,0.563218
139.000000,63.000000,0.423036
2.000000,64.000000,0.607825
3.000000,64.000000,0.671895
28.000000,64.000000,0.714551
35.000000,64.000000,0.424998
42.000000,64.000000,0.544222
43.000000,64.000000,1.079932
45.000000,64.000000,0.705666
56.000000,64.000000,0.386527
57.000000,64.000000,0.718512
58.000000,64.000000,0.528471
62.000000,64.000000,0.551715
67.000000,64.000000,0.776875
93.000000,64.000000,0.492122
100.000000,64.000000,0.736060
107.000000,64.000000,1.761816
113.000000,64.000000,1.893717
125.000000,64.000000,0.668267
11.000000,65.000000,0.561072
14.000000,65.000000,0.457374
22.000000,65.000000,0.607309
33.000000,65.000000,0.235504
46.000000,65.000000,0.504620
66.000000,65.000000,0.607709
70.000000,65.000000,0.211518
84.000000,65.000000,0.583805
96.000000,65.000000,1.610798
117.000000,65.000000,0.504620
123.000000,65.000000,0.520443
134.000000,65.000000,0.351371
1.000000,66.000000,0.443389
11.000000,66.000000,0.258697
14.000000,66.000000,0.400149
19.000000,66.000000,0.583805
22.000000,66.000000,0.529485
46.000000,66.000000,0.503915
65.000000,66.000000,0.607709
69.000000,66.000000,0.426932
70.000000,66.000000,0.734699
