Source,Target,Weight
268.000000,27.000000,1.000000
337.000000,27.000000,1.000000
355.000000,27.000000,1.000000
901.000000,27.000000,1.000000
142.000000,30.000000,1.000000
706.000000,32.000000,1.000000
20.000000,34.000000,1.000000
472.000000,34.000000,1.000000
596.000000,34.000000,1.000000
854.000000,34.000000,1.000000
152.000000,40.000000,1.000000
422.000000,40.000000,1.000000
432.000000,40.000000,1.000000
817.000000,40.000000,1.000000
9.000000,41.000000,1.000000
15.000000,41.000000,1.000000
73.000000,41.000000,1.000000
103.000000,41.000000,1.000000
113.000000,41.000000,1.000000
125.000000,41.000000,1.000000
129.000000,41.000000,1.000000
153.000000,41.000000,1.000000
175.000000,41.000000,1.000000
185.000000,41.000000,1.000000
209.000000,41.000000,1.000000
212.000000,41.000000,1.000000
232.000000,41.000000,1.000000
252.000000,41.000000,1.000000
271.000000,41.000000,1.000000
277.000000,41.000000,1.000000
291.000000,41.000000,1.000000
311.000000,41.000000,1.000000
367.000000,41.000000,1.000000
371.000000,41.000000,1.000000
399.000000,41.000000,1.000000
409.000000,41.000000,1.000000
451.000000,41.000000,1.000000
455.000000,41.000000,1.000000
485.000000,41.000000,1.000000
557.000000,41.000000,1.000000
573.000000,41.000000,1.000000
605.000000,41.000000,1.000000
619.000000,41.000000,1.000000
639.000000,41.000000,1.000000
649.000000,41.000000,1.000000
677.000000,41.000000,1.000000
679.000000,41.000000,1.000000
711.000000,41.000000,1.000000
781.000000,41.000000,1.000000
839.000000,41.000000,1.000000
921.000000,41.000000,1.000000
983.000000,41.000000,1.000000
97.000000,43.000000,1.000000
413.000000,43.000000,1.000000
423.000000,43.000000,1.000000
601.000000,43.000000,1.000000
901.000000,43.000000,1.000000
154.000000,44.000000,1.000000
196.000000,44.000000,1.000000
424.000000,44.000000,1.000000
442.000000,44.000000,1.000000
729.000000,44.000000,1.000000
823.000000,44.000000,1.000000
865.000000,44.000000,1.000000
184.000000,46.000000,1.000000
281.000000,46.000000,1.000000
708.000000,46.000000,1.000000
995.000000,53.000000,1.000000
154.000000,58.000000,1.000000
168.000000,58.000000,1.000000
281.000000,58.000000,1.000000
308.000000,58.000000,1.000000
320.000000,58.000000,1.000000
384.000000,58.000000,1.000000
390.000000,58.000000,1.000000
410.000000,58.000000,1.000000
424.000000,58.000000,1.000000
622.000000,58.000000,1.000000
708.000000,58.000000,1.000000
828.000000,58.000000,1.000000
4.000000,60.000000,1.000000
24.000000,60.000000,1.000000
78.000000,60.000000,1.000000
100.000000,60.000000,1.000000
106.000000,60.000000,1.000000
114.000000,60.000000,1.000000
202.000000,60.000000,1.000000
206.000000,60.000000,1.000000
310.000000,60.000000,1.000000
316.000000,60.000000,1.000000
346.000000,60.000000,1.000000
352.000000,60.000000,1.000000
356.000000,60.000000,1.000000
358.000000,60.000000,1.000000
398.000000,60.000000,1.000000
444.000000,60.000000,1.000000
448.000000,60.000000,1.000000
456.000000,60.000000,1.000000
476.000000,60.000000,1.000000
493.000000,60.000000,1.000000
508.000000,60.000000,1.000000
509.000000,60.000000,1.000000
511.000000,60.000000,1.000000
539.000000,60.000000,1.000000
554.000000,60.000000,1.000000
574.000000,60.000000,1.000000
594.000000,60.000000,1.000000
610.000000,60.000000,1.000000
638.000000,60.000000,1.000000
672.000000,60.000000,1.000000
692.000000,60.000000,1.000000
699.000000,60.000000,1.000000
712.000000,60.000000,1.000000
748.000000,60.000000,1.000000
766.000000,60.000000,1.000000
780.000000,60.000000,1.000000
784.000000,60.000000,1.000000
810.000000,60.000000,1.000000
834.000000,60.000000,1.000000
836.000000,60.000000,1.000000
872.000000,60.000000,1.000000
892.000000,60.000000,1.000000
906.000000,60.000000,1.000000
920.000000,60.000000,1.000000
942.000000,60.000000,1.000000
952.000000,60.000000,1.000000
960.000000,60.000000,1.000000
962.000000,60.000000,1.000000
994.000000,60.000000,1.000000
192.000000,66.000000,1.000000
156.000000,67.000000,1.000000
166.000000,67.000000,1.000000
78.000000,68.000000,1.000000
100.000000,68.000000,1.000000
106.000000,68.000000,1.000000
125.000000,68.000000,1.000000
153.000000,68.000000,1.000000
178.000000,68.000000,1.000000
212.000000,68.000000,1.000000
232.000000,68.000000,1.000000
270.000000,68.000000,1.000000
271.000000,68.000000,1.000000
277.000000,68.000000,1.000000
291.000000,68.000000,1.000000
310.000000,68.000000,1.000000
316.000000,68.000000,1.000000
367.000000,68.000000,1.000000
409.000000,68.000000,1.000000
451.000000,68.000000,1.000000
456.000000,68.000000,1.000000
467.000000,68.000000,1.000000
493.000000,68.000000,1.000000
511.000000,68.000000,1.000000
539.000000,68.000000,1.000000
610.000000,68.000000,1.000000
645.000000,68.000000,1.000000
649.000000,68.000000,1.000000
672.000000,68.000000,1.000000
677.000000,68.000000,1.000000
699.000000,68.000000,1.000000
810.000000,68.000000,1.000000
80.000000,72.000000,1.000000
124.000000,72.000000,1.000000
972.000000,72.000000,1.000000
9.000000,73.000000,1.000000
15.000000,73.000000,1.000000
41.000000,73.000000,1.000000
103.000000,73.000000,1.000000
113.000000,73.000000,1.000000
125.000000,73.000000,1.000000
153.000000,73.000000,1.000000
175.000000,73.000000,1.000000
185.000000,73.000000,1.000000
232.000000,73.000000,1.000000
271.000000,73.000000,1.000000
277.000000,73.000000,1.000000
311.000000,73.000000,1.000000
367.000000,73.000000,1.000000
399.000000,73.000000,1.000000
409.000000,73.000000,1.000000
451.000000,73.000000,1.000000
455.000000,73.000000,1.000000
485.000000,73.000000,1.000000
573.000000,73.000000,1.000000
605.000000,73.000000,1.000000
619.000000,73.000000,1.000000
639.000000,73.000000,1.000000
677.000000,73.000000,1.000000
679.000000,73.000000,1.000000
711.000000,73.000000,1.000000
739.000000,73.000000,1.000000
781.000000,73.000000,1.000000
839.000000,73.000000,1.000000
983.000000,73.000000,1.000000
94.000000,74.000000,1.000000
882.000000,74.000000,1.000000
4.000000,78.000000,1.000000
24.000000,78.000000,1.000000
60.000000,78.000000,1.000000
68.000000,78.000000,1.000000
100.000000,78.000000,1.000000
106.000000,78.000000,1.000000
114.000000,78.000000,1.000000
178.000000,78.000000,1.000000
202.000000,78.000000,1.000000
206.000000,78.000000,1.000000
270.000000,78.000000,1.000000
291.000000,78.000000,1.000000
310.000000,78.000000,1.000000
316.000000,78.000000,1.000000
346.000000,78.000000,1.000000
352.000000,78.000000,1.000000
356.000000,78.000000,1.000000
358.000000,78.000000,1.000000
398.000000,78.000000,1.000000
444.000000,78.000000,1.000000
448.000000,78.000000,1.000000
456.000000,78.000000,1.000000
476.000000,78.000000,1.000000
493.000000,78.000000,1.000000
508.000000,78.000000,1.000000
509.000000,78.000000,1.000000
511.000000,78.000000,1.000000
539.000000,78.000000,1.000000
554.000000,78.000000,1.000000
574.000000,78.000000,1.000000
610.000000,78.000000,1.000000
645.000000,78.000000,1.000000
649.000000,78.000000,1.000000
672.000000,78.000000,1.000000
692.000000,78.000000,1.000000
699.000000,78.000000,1.000000
712.000000,78.000000,1.000000
748.000000,78.000000,1.000000
766.000000,78.000000,1.000000
780.000000,78.000000,1.000000
784.000000,78.000000,1.000000
810.000000,78.000000,1.000000
834.000000,78.000000,1.000000
836.000000,78.000000,1.000000
872.000000,78.000000,1.000000
892.000000,78.000000,1.000000
920.000000,78.000000,1.000000
942.000000,78.000000,1.000000
952.000000,78.000000,1.000000
962.000000,78.000000,1.000000
994.000000,78.000000,1.000000
100.000000,79.000000,1.000000
106.000000,79.000000,1.000000
114.000000,79.000000,1.000000
178.000000,79.000000,1.000000
252.000000,79.000000,1.000000
270.000000,79.000000,1.000000
310.000000,79.000000,1.000000
316.000000,79.000000,1.000000
346.000000,79.000000,1.000000
352.000000,79.000000,1.000000
356.000000,79.000000,1.000000
358.000000,79.000000,1.000000
398.000000,79.000000,1.000000
417.000000,79.000000,1.000000
444.000000,79.000000,1.000000
448.000000,79.000000,1.000000
456.000000,79.000000,1.000000
574.000000,79.000000,1.000000
672.000000,79.000000,1.000000
692.000000,79.000000,1.000000
699.000000,79.000000,1.000000
810.000000,79.000000,1.000000
834.000000,79.000000,1.000000
872.000000,79.000000,1.000000
892.000000,79.000000,1.000000
72.000000,80.000000,1.000000
142.000000,80.000000,1.000000
289.000000,85.000000,1.000000
542.000000,90.000000,1.000000
656.000000,90.000000,1.000000
938.000000,90.000000,1.000000
988.000000,90.000000,1.000000
186.000000,92.000000,1.000000
194.000000,92.000000,1.000000
74.000000,94.000000,1.000000
156.000000,94.000000,1.000000
170.000000,96.000000,1.000000
43.000000,97.000000,1.000000
134.000000,97.000000,1.000000
259.000000,97.000000,1.000000
423.000000,97.000000,1.000000
637.000000,97.000000,1.000000
655.000000,97.000000,1.000000
889.000000,97.000000,1.000000
899.000000,97.000000,1.000000
824.000000,98.000000,1.000000
4.000000,100.000000,1.000000
24.000000,100.000000,1.000000
60.000000,100.000000,1.000000
68.000000,100.000000,1.000000
78.000000,100.000000,1.000000
79.000000,100.000000,1.000000
178.000000,100.000000,1.000000
202.000000,100.000000,1.000000
270.000000,100.000000,1.000000
277.000000,100.000000,1.000000
291.000000,100.000000,1.000000
310.000000,100.000000,1.000000
316.000000,100.000000,1.000000
346.000000,100.000000,1.000000
352.000000,100.000000,1.000000
356.000000,100.000000,1.000000
358.000000,100.000000,1.000000
398.000000,100.000000,1.000000
417.000000,100.000000,1.000000
444.000000,100.000000,1.000000
448.000000,100.000000,1.000000
456.000000,100.000000,1.000000
467.000000,100.000000,1.000000
476.000000,100.000000,1.000000
508.000000,100.000000,1.000000
511.000000,100.000000,1.000000
539.000000,100.000000,1.000000
554.000000,100.000000,1.000000
561.000000,100.000000,1.000000
574.000000,100.000000,1.000000
605.000000,100.000000,1.000000
610.000000,100.000000,1.000000
649.000000,100.000000,1.000000
672.000000,100.000000,1.000000
692.000000,100.000000,1.000000
699.000000,100.000000,1.000000
748.000000,100.000000,1.000000
810.000000,100.000000,1.000000
834.000000,100.000000,1.000000
872.000000,100.000000,1.000000
885.000000,100.000000,1.000000
892.000000,100.000000,1.000000
942.000000,100.000000,1.000000
994.000000,100.000000,1.000000
9.000000,103.000000,1.000000
15.000000,103.000000,1.000000
41.000000,103.000000,1.000000
73.000000,103.000000,1.000000
113.000000,103.000000,1.000000
125.000000,103.000000,1.000000
175.000000,103.000000,1.000000
185.000000,103.000000,1.000000
201.000000,103.000000,1.000000
271.000000,103.000000,1.000000
277.000000,103.000000,1.000000
311.000000,103.000000,1.000000
359.000000,103.000000,1.000000
367.000000,103.000000,1.000000
383.000000,103.000000,1.000000
395.000000,103.000000,1.000000
399.000000,103.000000,1.000000
407.000000,103.000000,1.000000
409.000000,103.000000,1.000000
451.000000,103.000000,1.000000
455.000000,103.000000,1.000000
485.000000,103.000000,1.000000
573.000000,103.000000,1.000000
619.000000,103.000000,1.000000
639.000000,103.000000,1.000000
679.000000,103.000000,1.000000
711.000000,103.000000,1.000000
739.000000,103.000000,1.000000
781.000000,103.000000,1.000000
839.000000,103.000000,1.000000
979.000000,103.000000,1.000000
983.000000,103.000000,1.000000
16.000000,104.000000,1.000000
231.000000,104.000000,1.000000
244.000000,104.000000,1.000000
264.000000,104.000000,1.000000
302.000000,104.000000,1.000000
308.000000,104.000000,1.000000
506.000000,104.000000,1.000000
637.000000,104.000000,1.000000
774.000000,104.000000,1.000000
881.000000,104.000000,1.000000
7.000000,105.000000,1.000000
9.000000,105.000000,1.000000
15.000000,105.000000,1.000000
185.000000,105.000000,1.000000
201.000000,105.000000,1.000000
249.000000,105.000000,1.000000
359.000000,105.000000,1.000000
395.000000,105.000000,1.000000
399.000000,105.000000,1.000000
407.000000,105.000000,1.000000
619.000000,105.000000,1.000000
639.000000,105.000000,1.000000
739.000000,105.000000,1.000000
781.000000,105.000000,1.000000
871.000000,105.000000,1.000000
979.000000,105.000000,1.000000
60.000000,106.000000,1.000000
68.000000,106.000000,1.000000
78.000000,106.000000,1.000000
79.000000,106.000000,1.000000
114.000000,106.000000,1.000000
178.000000,106.000000,1.000000
206.000000,106.000000,1.000000
232.000000,106.000000,1.000000
270.000000,106.000000,1.000000
291.000000,106.000000,1.000000
310.000000,106.000000,1.000000
316.000000,106.000000,1.000000
346.000000,106.000000,1.000000
352.000000,106.000000,1.000000
356.000000,106.000000,1.000000
358.000000,106.000000,1.000000
398.000000,106.000000,1.000000
417.000000,106.000000,1.000000
444.000000,106.000000,1.000000
448.000000,106.000000,1.000000
456.000000,106.000000,1.000000
467.000000,106.000000,1.000000
493.000000,106.000000,1.000000
511.000000,106.000000,1.000000
539.000000,106.000000,1.000000
649.000000,106.000000,1.000000
672.000000,106.000000,1.000000
692.000000,106.000000,1.000000
699.000000,106.000000,1.000000
766.000000,106.000000,1.000000
780.000000,106.000000,1.000000
784.000000,106.000000,1.000000
810.000000,106.000000,1.000000
834.000000,106.000000,1.000000
836.000000,106.000000,1.000000
872.000000,106.000000,1.000000
892.000000,106.000000,1.000000
920.000000,106.000000,1.000000
9.000000,113.000000,1.000000
15.000000,113.000000,1.000000
41.000000,113.000000,1.000000
73.000000,113.000000,1.000000
103.000000,113.000000,1.000000
125.000000,113.000000,1.000000
129.000000,113.000000,1.000000
153.000000,113.000000,1.000000
175.000000,113.000000,1.000000
185.000000,113.000000,1.000000
209.000000,113.000000,1.000000
212.000000,113.000000,1.000000
232.000000,113.000000,1.000000
252.000000,113.000000,1.000000
271.000000,113.000000,1.000000
277.000000,113.000000,1.000000
311.000000,113.000000,1.000000
367.000000,113.000000,1.000000
371.000000,113.000000,1.000000
399.000000,113.000000,1.000000
409.000000,113.000000,1.000000
451.000000,113.000000,1.000000
455.000000,113.000000,1.000000
485.000000,113.000000,1.000000
557.000000,113.000000,1.000000
573.000000,113.000000,1.000000
605.000000,113.000000,1.000000
619.000000,113.000000,1.000000
639.000000,113.000000,1.000000
649.000000,113.000000,1.000000
677.000000,113.000000,1.000000
679.000000,113.000000,1.000000
711.000000,113.000000,1.000000
781.000000,113.000000,1.000000
839.000000,113.000000,1.000000
983.000000,113.000000,1.000000
60.000000,114.000000,1.000000
78.000000,114.000000,1.000000
79.000000,114.000000,1.000000
106.000000,114.000000,1.000000
206.000000,114.000000,1.000000
310.000000,114.000000,1.000000
316.000000,114.000000,1.000000
346.000000,114.000000,1.000000
352.000000,114.000000,1.000000
356.000000,114.000000,1.000000
358.000000,114.000000,1.000000
398.000000,114.000000,1.000000
444.000000,114.000000,1.000000
448.000000,114.000000,1.000000
456.000000,114.000000,1.000000
476.000000,114.000000,1.000000
508.000000,114.000000,1.000000
554.000000,114.000000,1.000000
574.000000,114.000000,1.000000
594.000000,114.000000,1.000000
672.000000,114.000000,1.000000
692.000000,114.000000,1.000000
699.000000,114.000000,1.000000
712.000000,114.000000,1.000000
748.000000,114.000000,1.000000
766.000000,114.000000,1.000000
780.000000,114.000000,1.000000
784.000000,114.000000,1.000000
810.000000,114.000000,1.000000
834.000000,114.000000,1.000000
836.000000,114.000000,1.000000
872.000000,114.000000,1.000000
892.000000,114.000000,1.000000
906.000000,114.000000,1.000000
920.000000,114.000000,1.000000
942.000000,114.000000,1.000000
952.000000,114.000000,1.000000
960.000000,114.000000,1.000000
962.000000,114.000000,1.000000
994.000000,114.000000,1.000000
370.000000,116.000000,1.000000
414.000000,116.000000,1.000000
988.000000,116.000000,1.000000
171.000000,117.000000,1.000000
551.000000,117.000000,1.000000
581.000000,117.000000,1.000000
807.000000,117.000000,1.000000
813.000000,117.000000,1.000000
22.000000,120.000000,1.000000
640.000000,120.000000,1.000000
72.000000,124.000000,1.000000
912.000000,124.000000,1.000000
15.000000,125.000000,1.000000
41.000000,125.000000,1.000000
68.000000,125.000000,1.000000
73.000000,125.000000,1.000000
103.000000,125.000000,1.000000
113.000000,125.000000,1.000000
153.000000,125.000000,1.000000
175.000000,125.000000,1.000000
232.000000,125.000000,1.000000
270.000000,125.000000,1.000000
271.000000,125.000000,1.000000
277.000000,125.000000,1.000000
291.000000,125.000000,1.000000
311.000000,125.000000,1.000000
367.000000,125.000000,1.000000
399.000000,125.000000,1.000000
409.000000,125.000000,1.000000
451.000000,125.000000,1.000000
455.000000,125.000000,1.000000
467.000000,125.000000,1.000000
485.000000,125.000000,1.000000
539.000000,125.000000,1.000000
573.000000,125.000000,1.000000
605.000000,125.000000,1.000000
649.000000,125.000000,1.000000
677.000000,125.000000,1.000000
679.000000,125.000000,1.000000
711.000000,125.000000,1.000000
839.000000,125.000000,1.000000
41.000000,129.000000,1.000000
113.000000,129.000000,1.000000
153.000000,129.000000,1.000000
175.000000,129.000000,1.000000
209.000000,129.000000,1.000000
212.000000,129.000000,1.000000
232.000000,129.000000,1.000000
252.000000,129.000000,1.000000
311.000000,129.000000,1.000000
383.000000,129.000000,1.000000
409.000000,129.000000,1.000000
451.000000,129.000000,1.000000
485.000000,129.000000,1.000000
557.000000,129.000000,1.000000
573.000000,129.000000,1.000000
639.000000,129.000000,1.000000
677.000000,129.000000,1.000000
679.000000,129.000000,1.000000
711.000000,129.000000,1.000000
839.000000,129.000000,1.000000
921.000000,129.000000,1.000000
97.000000,134.000000,1.000000
281.000000,134.000000,1.000000
442.000000,134.000000,1.000000
601.000000,134.000000,1.000000
158.000000,136.000000,1.000000
256.000000,136.000000,1.000000
380.000000,140.000000,1.000000
946.000000,140.000000,1.000000
30.000000,142.000000,1.000000
80.000000,142.000000,1.000000
192.000000,146.000000,1.000000
464.000000,146.000000,1.000000
514.000000,146.000000,1.000000
205.000000,148.000000,1.000000
882.000000,148.000000,1.000000
40.000000,152.000000,1.000000
262.000000,152.000000,1.000000
312.000000,152.000000,1.000000
332.000000,152.000000,1.000000
396.000000,152.000000,1.000000
422.000000,152.000000,1.000000
432.000000,152.000000,1.000000
817.000000,152.000000,1.000000
41.000000,153.000000,1.000000
68.000000,153.000000,1.000000
73.000000,153.000000,1.000000
113.000000,153.000000,1.000000
125.000000,153.000000,1.000000
129.000000,153.000000,1.000000
175.000000,153.000000,1.000000
181.000000,153.000000,1.000000
209.000000,153.000000,1.000000
212.000000,153.000000,1.000000
232.000000,153.000000,1.000000
252.000000,153.000000,1.000000
270.000000,153.000000,1.000000
271.000000,153.000000,1.000000
277.000000,153.000000,1.000000
291.000000,153.000000,1.000000
311.000000,153.000000,1.000000
367.000000,153.000000,1.000000
399.000000,153.000000,1.000000
409.000000,153.000000,1.000000
451.000000,153.000000,1.000000
455.000000,153.000000,1.000000
467.000000,153.000000,1.000000
485.000000,153.000000,1.000000
539.000000,153.000000,1.000000
573.000000,153.000000,1.000000
605.000000,153.000000,1.000000
649.000000,153.000000,1.000000
677.000000,153.000000,1.000000
679.000000,153.000000,1.000000
711.000000,153.000000,1.000000
839.000000,153.000000,1.000000
921.000000,153.000000,1.000000
983.000000,153.000000,1.000000
20.000000,154.000000,1.000000
44.000000,154.000000,1.000000
58.000000,154.000000,1.000000
314.000000,154.000000,1.000000
424.000000,154.000000,1.000000
601.000000,154.000000,1.000000
823.000000,154.000000,1.000000
67.000000,156.000000,1.000000
94.000000,156.000000,1.000000
166.000000,156.000000,1.000000
303.000000,156.000000,1.000000
422.000000,156.000000,1.000000
902.000000,156.000000,1.000000
136.000000,158.000000,1.000000
171.000000,163.000000,1.000000
351.000000,163.000000,1.000000
429.000000,163.000000,1.000000
567.000000,163.000000,1.000000
807.000000,163.000000,1.000000
67.000000,166.000000,1.000000
156.000000,166.000000,1.000000
272.000000,167.000000,1.000000
290.000000,167.000000,1.000000
364.000000,167.000000,1.000000
380.000000,167.000000,1.000000
946.000000,167.000000,1.000000
58.000000,168.000000,1.000000
384.000000,168.000000,1.000000
622.000000,168.000000,1.000000
96.000000,170.000000,1.000000
117.000000,171.000000,1.000000
163.000000,171.000000,1.000000
551.000000,171.000000,1.000000
581.000000,171.000000,1.000000
787.000000,171.000000,1.000000
813.000000,171.000000,1.000000
12.000000,174.000000,1.000000
524.000000,174.000000,1.000000
15.000000,175.000000,1.000000
41.000000,175.000000,1.000000
73.000000,175.000000,1.000000
103.000000,175.000000,1.000000
113.000000,175.000000,1.000000
125.000000,175.000000,1.000000
129.000000,175.000000,1.000000
153.000000,175.000000,1.000000
209.000000,175.000000,1.000000
212.000000,175.000000,1.000000
232.000000,175.000000,1.000000
252.000000,175.000000,1.000000
270.000000,175.000000,1.000000
271.000000,175.000000,1.000000
277.000000,175.000000,1.000000
291.000000,175.000000,1.000000
311.000000,175.000000,1.000000
367.000000,175.000000,1.000000
371.000000,175.000000,1.000000
399.000000,175.000000,1.000000
409.000000,175.000000,1.000000
451.000000,175.000000,1.000000
455.000000,175.000000,1.000000
467.000000,175.000000,1.000000
485.000000,175.000000,1.000000
557.000000,175.000000,1.000000
573.000000,175.000000,1.000000
605.000000,175.000000,1.000000
649.000000,175.000000,1.000000
677.000000,175.000000,1.000000
679.000000,175.000000,1.000000
711.000000,175.000000,1.000000
839.000000,175.000000,1.000000
514.000000,176.000000,1.000000
68.000000,178.000000,1.000000
78.000000,178.000000,1.000000
79.000000,178.000000,1.000000
100.000000,178.000000,1.000000
106.000000,178.000000,1.000000
209.000000,178.000000,1.000000
212.000000,178.000000,1.000000
252.000000,178.000000,1.000000
270.000000,178.000000,1.000000
291.000000,178.000000,1.000000
310.000000,178.000000,1.000000
316.000000,178.000000,1.000000
346.000000,178.000000,1.000000
352.000000,178.000000,1.000000
358.000000,178.000000,1.000000
417.000000,178.000000,1.000000
456.000000,178.000000,1.000000
493.000000,178.000000,1.000000
574.000000,178.000000,1.000000
649.000000,178.000000,1.000000
672.000000,178.000000,1.000000
692.000000,178.000000,1.000000
699.000000,178.000000,1.000000
834.000000,178.000000,1.000000
153.000000,181.000000,1.000000
46.000000,184.000000,1.000000
384.000000,184.000000,1.000000
708.000000,184.000000,1.000000
7.000000,185.000000,1.000000
9.000000,185.000000,1.000000
15.000000,185.000000,1.000000
41.000000,185.000000,1.000000
73.000000,185.000000,1.000000
103.000000,185.000000,1.000000
105.000000,185.000000,1.000000
113.000000,185.000000,1.000000
201.000000,185.000000,1.000000
249.000000,185.000000,1.000000
311.000000,185.000000,1.000000
359.000000,185.000000,1.000000
367.000000,185.000000,1.000000
383.000000,185.000000,1.000000
399.000000,185.000000,1.000000
407.000000,185.000000,1.000000
455.000000,185.000000,1.000000
